,filename,path_image,label_target,class_target
6475,769024585656373249-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769024585656373249-1.jpg,Positive,2
6476,769230949603274753-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769230949603274753-1.jpg,Neutral,1
6477,780933766617391104-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780933766617391104-1.jpg,Neutral,1
6478,783554111895658496-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783554111895658496-1.jpg,Neutral,1
6479,803193646753292288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803193646753292288-1.jpg,Negative,0
6480,783858039547801600-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783858039547801600-1.jpg,Neutral,1
6481,804073808869081089-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804073808869081089-1.jpg,Negative,0
6482,782700659103633408-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782700659103633408-2.jpg,Positive,2
6483,783266252613623809-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783266252613623809-4.jpg,Neutral,1
6484,783107670186262528-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783107670186262528-2.jpg,Positive,2
6485,769464849151778816-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769464849151778816-1.jpg,Positive,2
6486,797662441924677633-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797662441924677633-1.jpg,Negative,0
6487,784097475565064193-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/784097475565064193-1.jpg,Negative,0
6488,769589994621050885-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769589994621050885-1.jpg,Neutral,1
6489,768589602760171521-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768589602760171521-1.jpg,Negative,0
6490,768696297486426112-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768696297486426112-4.jpg,Negative,0
6491,784213653591470081-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784213653591470081-1.jpg,Neutral,1
6492,782986882581954560-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782986882581954560-1.jpg,Neutral,1
6493,803042882504499200-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803042882504499200-1.jpg,Negative,0
6494,780389459179155456-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780389459179155456-3.jpg,Neutral,1
6495,784592575432892416-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784592575432892416-1.jpg,Positive,2
6496,780762169235247108-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780762169235247108-1.jpg,Neutral,1
6497,783637427537653761-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783637427537653761-1.jpg,Positive,2
6498,769376139617923072-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769376139617923072-1.jpg,Negative,0
6499,784227188627300353-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784227188627300353-1.jpg,Neutral,1
6500,799292855965491201-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799292855965491201-1.jpg,Negative,0
6501,798157134924042240-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798157134924042240-1.jpg,Negative,0
6502,781035251976069121-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781035251976069121-1.jpg,Neutral,1
6503,796325343934169088-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796325343934169088-1.jpg,Negative,0
6504,799299105465864192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799299105465864192-1.jpg,Negative,0
6505,798992342489370624-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798992342489370624-1.jpg,Negative,0
6506,769528724215701504-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769528724215701504-1.jpg,Neutral,1
6507,783151295121227776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783151295121227776-1.jpg,Positive,2
6508,798294108276215809-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798294108276215809-2.jpg,Negative,0
6509,795671489689292800-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/795671489689292800-2.jpg,Negative,0
6510,769331445139660801-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769331445139660801-1.jpg,Positive,2
6511,799877701330935808-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799877701330935808-1.jpg,Negative,0
6512,781273136117477381-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781273136117477381-1.jpg,Neutral,1
6513,795781187503460352-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/795781187503460352-1.jpg,Negative,0
6514,783420657505738752-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783420657505738752-1.jpg,Neutral,1
6515,798269424830709760-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798269424830709760-3.jpg,Negative,0
6516,744373110_0d10ad830d.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/744373110_0d10ad830d.jpg,Neutral,1
6517,769277862872481792-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769277862872481792-1.jpg,Neutral,1
6518,784617334413598720-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784617334413598720-1.jpg,Neutral,1
6519,797426994656976896-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797426994656976896-1.jpg,Negative,0
6520,769297454495731712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769297454495731712-1.jpg,Neutral,1
6521,781416073795100672-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781416073795100672-2.jpg,Positive,2
6522,782526067021975552-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/782526067021975552-1.jpg,Negative,0
6523,769601679918567426-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769601679918567426-1.jpg,Neutral,1
6524,784066290923307013-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784066290923307013-1.jpg,Neutral,1
6525,782502134298374144-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782502134298374144-1.jpg,Neutral,1
6526,769209919375601665-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769209919375601665-1.jpg,Neutral,1
6527,783397907604963329-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783397907604963329-1.jpg,Neutral,1
6528,769267200972754945-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769267200972754945-3.jpg,Positive,2
6529,781612434347786240-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781612434347786240-1.jpg,Positive,2
6530,781872682509926400-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781872682509926400-1.jpg,Neutral,1
6531,801547537639477254-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801547537639477254-1.jpg,Negative,0
6532,780829064189841408-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780829064189841408-1.jpg,Neutral,1
6533,802692775544164352-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802692775544164352-2.jpg,Negative,0
6534,796364678129745920-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796364678129745920-1.jpg,Negative,0
6535,769349174445891584-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769349174445891584-1.jpg,Neutral,1
6536,783732948633726976-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783732948633726976-1.jpg,Neutral,1
6537,769474835785265156-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769474835785265156-1.jpg,Neutral,1
6538,800848825292353537-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800848825292353537-1.jpg,Negative,0
6539,780354260592648192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780354260592648192-1.jpg,Neutral,1
6540,780734008682479616-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780734008682479616-2.jpg,Positive,2
6541,781639017829765120-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781639017829765120-1.jpg,Positive,2
6542,784140727240581122-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784140727240581122-1.jpg,Neutral,1
6543,781246116406947840-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781246116406947840-1.jpg,Positive,2
6544,802722920028114948-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802722920028114948-1.jpg,Negative,0
6545,798374898959691776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798374898959691776-1.jpg,Negative,0
6546,781913065294073857-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781913065294073857-1.jpg,Neutral,1
6547,769441113572802560-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769441113572802560-1.jpg,Neutral,1
6548,797098689726558209-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797098689726558209-2.jpg,Negative,0
6549,768283426973741056-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768283426973741056-1.jpg,Negative,0
6550,768216766883303424-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768216766883303424-1.jpg,Negative,0
6551,782561966065725440-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782561966065725440-1.jpg,Positive,2
6552,769359865726644224-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769359865726644224-1.jpg,Positive,2
6553,57350673_8d9e67a369.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/57350673_8d9e67a369.jpg,Negative,0
6554,781764331079868416-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781764331079868416-4.jpg,Positive,2
6555,768974782473830400-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768974782473830400-1.jpg,Negative,0
6556,798314484217643008-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798314484217643008-4.jpg,Negative,0
6557,769075366094835712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769075366094835712-1.jpg,Positive,2
6558,769528153807130624-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769528153807130624-4.jpg,Neutral,1
6559,769305780159938560-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769305780159938560-2.jpg,Positive,2
6560,768538956564729856-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768538956564729856-1.jpg,Negative,0
6561,784768144770527232-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784768144770527232-1.jpg,Neutral,1
6562,783875882125524992-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783875882125524992-1.jpg,Neutral,1
6563,784448048088829952-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784448048088829952-1.jpg,Positive,2
6564,784620136204500992-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784620136204500992-1.jpg,Positive,2
6565,769494901352521729-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769494901352521729-1.jpg,Neutral,1
6566,769519953909256192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769519953909256192-1.jpg,Neutral,1
6567,781723587577249792-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781723587577249792-1.jpg,Positive,2
6568,2433576653_7373b37063.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/2433576653_7373b37063.jpg,Positive,2
6569,799199671101124608-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799199671101124608-1.jpg,Negative,0
6570,769601428285423617-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769601428285423617-1.jpg,Neutral,1
6571,781475582584365056-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781475582584365056-1.jpg,Neutral,1
6572,769433052133023744-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769433052133023744-1.jpg,Positive,2
6573,783188699936763904-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783188699936763904-1.jpg,Neutral,1
6574,784715258808107008-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784715258808107008-1.jpg,Positive,2
6575,769096933201895424-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769096933201895424-2.jpg,Positive,2
6576,769275581191950336-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769275581191950336-1.jpg,Positive,2
6577,784500288136753152-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784500288136753152-1.jpg,Neutral,1
6578,769216189843251200-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769216189843251200-1.jpg,Neutral,1
6579,769470909908393984-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769470909908393984-1.jpg,Neutral,1
6580,781338802165993472-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781338802165993472-1.jpg,Neutral,1
6581,769553076323627008-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769553076323627008-1.jpg,Neutral,1
6582,784730832262930432-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784730832262930432-1.jpg,Neutral,1
6583,781902801827921920-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781902801827921920-1.jpg,Positive,2
6584,780413018584682497-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780413018584682497-1.jpg,Neutral,1
6585,801093055449137152-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801093055449137152-1.jpg,Negative,0
6586,769502685984718848-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769502685984718848-1.jpg,Positive,2
6587,783240474421260288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783240474421260288-1.jpg,Neutral,1
6588,769064897107877892-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769064897107877892-2.jpg,Negative,0
6589,802616263063109632-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802616263063109632-1.jpg,Negative,0
6590,769381512542195712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769381512542195712-1.jpg,Neutral,1
6591,781032940935446528-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781032940935446528-1.jpg,Positive,2
6592,780488952260227072-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/780488952260227072-1.jpg,Negative,0
6593,781910385108488192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781910385108488192-1.jpg,Neutral,1
6594,796025451206639617-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796025451206639617-2.jpg,Negative,0
6595,784019826431889409-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784019826431889409-3.jpg,Positive,2
6596,768691935393484800-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768691935393484800-1.jpg,Negative,0
6597,783772266035150848-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783772266035150848-1.jpg,Positive,2
6598,780619642570092545-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780619642570092545-1.jpg,Neutral,1
6599,768215324038537216-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768215324038537216-1.jpg,Negative,0
6600,769587461227962368-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769587461227962368-1.jpg,Positive,2
6601,784523881122041856-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784523881122041856-1.jpg,Positive,2
6602,784423096174247936-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784423096174247936-1.jpg,Neutral,1
6603,782026852567179264-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/782026852567179264-1.jpg,Negative,0
6604,768156377311096833-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768156377311096833-2.jpg,Negative,0
6605,801059530381660161-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801059530381660161-1.jpg,Negative,0
6606,769514417461624832-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769514417461624832-1.jpg,Neutral,1
6607,769173118556536833-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769173118556536833-1.jpg,Positive,2
6608,782413873567629312-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782413873567629312-1.jpg,Neutral,1
6609,797752405546987520-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797752405546987520-1.jpg,Negative,0
6610,783206026581577729-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783206026581577729-1.jpg,Positive,2
6611,781135651018276864-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781135651018276864-1.jpg,Positive,2
6612,781478388594675712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781478388594675712-1.jpg,Positive,2
6613,783184895703220224-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783184895703220224-1.jpg,Neutral,1
6614,802251694176399360-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802251694176399360-2.jpg,Negative,0
6615,769036698785292288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769036698785292288-1.jpg,Positive,2
6616,799410602670227456-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799410602670227456-1.jpg,Negative,0
6617,783534675499347969-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783534675499347969-1.jpg,Neutral,1
6618,780373990598701056-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780373990598701056-1.jpg,Positive,2
6619,769227598358384640-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769227598358384640-1.jpg,Neutral,1
6620,781107461117796353-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781107461117796353-1.jpg,Positive,2
6621,784351897851428869-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784351897851428869-1.jpg,Neutral,1
6622,769205217535504384-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769205217535504384-1.jpg,Neutral,1
6623,781381621782089728-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781381621782089728-2.jpg,Positive,2
6624,769342954305523712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769342954305523712-1.jpg,Positive,2
6625,2672159041_7f8f3abb04.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/2672159041_7f8f3abb04.jpg,Positive,2
6626,769490946115440641-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769490946115440641-1.jpg,Positive,2
6627,783942382815481856-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783942382815481856-1.jpg,Positive,2
6628,780986472237297664-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780986472237297664-1.jpg,Positive,2
6629,768563967174275072-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768563967174275072-2.jpg,Negative,0
6630,781105200375275524-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781105200375275524-1.jpg,Neutral,1
6631,804447018051575808-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804447018051575808-1.jpg,Negative,0
6632,782790211679813633-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782790211679813633-1.jpg,Positive,2
6633,769392476461432832-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769392476461432832-4.jpg,Negative,0
6634,769502530791432192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769502530791432192-1.jpg,Positive,2
6635,782904867174150145-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782904867174150145-1.jpg,Neutral,1
6636,781314756183482368-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781314756183482368-1.jpg,Neutral,1
6637,798711479285362688-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798711479285362688-1.jpg,Negative,0
6638,769598727162126336-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769598727162126336-1.jpg,Positive,2
6639,769580507105406976-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769580507105406976-3.jpg,Positive,2
6640,783752573786460160-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783752573786460160-1.jpg,Neutral,1
6641,797373068507115521-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797373068507115521-1.jpg,Negative,0
6642,769058177816100864-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769058177816100864-2.jpg,Positive,2
6643,784791536403877893-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784791536403877893-1.jpg,Neutral,1
6644,2596930159_3e79334c30.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/2596930159_3e79334c30.jpg,Positive,2
6645,803594613839851524-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803594613839851524-1.jpg,Negative,0
6646,781222607337103363-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781222607337103363-2.jpg,Positive,2
6647,769236737755275264-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769236737755275264-1.jpg,Negative,0
6648,781402459080003584-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/781402459080003584-1.jpg,Negative,0
6649,768841709816078337-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/768841709816078337-1.jpg,Positive,2
6650,769050607101550592-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769050607101550592-1.jpg,Positive,2
6651,769232866383433728-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769232866383433728-1.jpg,Neutral,1
6652,781724078344318976-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781724078344318976-1.jpg,Positive,2
6653,783151597123534848-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783151597123534848-3.jpg,Positive,2
6654,798234226206326785-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798234226206326785-1.jpg,Negative,0
6655,769226298136813568-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769226298136813568-1.jpg,Positive,2
6656,796057566971314176-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796057566971314176-1.jpg,Negative,0
6657,780682095794413568-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780682095794413568-1.jpg,Neutral,1
6658,782115125855518720-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782115125855518720-1.jpg,Positive,2
6659,801382852474662912-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801382852474662912-1.jpg,Negative,0
6660,782345636452499460-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/782345636452499460-1.jpg,Negative,0
6661,784116689696849920-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784116689696849920-2.jpg,Neutral,1
6662,781214596208164865-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781214596208164865-1.jpg,Positive,2
6663,803592336311623681-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803592336311623681-1.jpg,Negative,0
6664,780588852213784576-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780588852213784576-1.jpg,Positive,2
6665,800363640801136640-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800363640801136640-1.jpg,Negative,0
6666,782846939641643008-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782846939641643008-1.jpg,Positive,2
6667,769549750261678080-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769549750261678080-4.jpg,Positive,2
6668,768121556195274752-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768121556195274752-2.jpg,Negative,0
6669,780851986057007104-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780851986057007104-1.jpg,Neutral,1
6670,769360528439382016-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769360528439382016-1.jpg,Neutral,1
6671,768990444009189380-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/768990444009189380-2.jpg,Positive,2
6672,783358749599756288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783358749599756288-1.jpg,Positive,2
6673,782795731371425792-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782795731371425792-2.jpg,Positive,2
6674,781607451523215369-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781607451523215369-1.jpg,Neutral,1
6675,781215346992619520-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781215346992619520-1.jpg,Positive,2
6676,769295894214680576-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769295894214680576-2.jpg,Positive,2
6677,769599574407254016-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769599574407254016-1.jpg,Positive,2
6678,798175384336363520-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798175384336363520-1.jpg,Negative,0
6679,796114655659905030-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796114655659905030-1.jpg,Negative,0
6680,784517883271446528-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784517883271446528-4.jpg,Positive,2
6681,769562735843696640-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769562735843696640-1.jpg,Negative,0
6682,801552763746402304-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801552763746402304-1.jpg,Negative,0
6683,799481381541687296-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799481381541687296-1.jpg,Negative,0
6684,783125818922840064-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783125818922840064-4.jpg,Positive,2
6685,802597199972429824-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802597199972429824-1.jpg,Negative,0
6686,769499498288742400-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769499498288742400-2.jpg,Neutral,1
6687,782195983660752896-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782195983660752896-1.jpg,Positive,2
6688,769248943150624768-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769248943150624768-2.jpg,Positive,2
6689,780682863347834880-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780682863347834880-1.jpg,Neutral,1
6690,784372932290154496-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784372932290154496-1.jpg,Neutral,1
6691,801923259197431808-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801923259197431808-2.jpg,Negative,0
6692,769423891781472256-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769423891781472256-1.jpg,Neutral,1
6693,796583822103977984-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796583822103977984-1.jpg,Negative,0
6694,781106316081139713-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781106316081139713-2.jpg,Positive,2
6695,783484004079067136-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783484004079067136-1.jpg,Positive,2
6696,781136397616963584-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781136397616963584-2.jpg,Neutral,1
6697,799837532494163968-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799837532494163968-2.jpg,Negative,0
6698,783659607038300160-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783659607038300160-1.jpg,Neutral,1
6699,782758414686556160-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782758414686556160-1.jpg,Positive,2
6700,798530188883664896-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798530188883664896-1.jpg,Negative,0
